x,y,phi,t
0.2125,0.725,0.4217385672015931,1.37
0.54375,0.53125,0.7814088762784456,1.37
0.7875,0.5875,0.3256465117269849,1.37
0.61875,0.9125,-0.5517555973732813,1.37
0.41875,0.54375,-0.0988253137397618,1.37
0.28125,0.85625,0.5029516895410595,1.37
0.525,0.55,-0.387253493718409,1.37
0.74375,0.5375,0.7265928892651381,1.37
0.29375,0.54375,-0.2718394504773089,1.37
0.70625,0.85,-0.481220985881876,1.37
0.45,0.9375,-0.3266218232176901,1.37
0.26875,0.825,-0.202613469088778,1.37
0.6375,0.9,-0.6927403534983709,1.37
0.51875,0.5625,-0.8852900527883937,1.37
0.4875,0.95,0.315772692353209,1.37
0.275,0.8125,-0.8397294644337505,1.37
0.625,0.55625,-0.8584930342391776,1.37
0.625,0.91875,0.0716790453647487,1.37
0.4875,0.94375,-0.171348289024157,1.37
0.63125,0.925,0.6458589278429986,1.37
0.20625,0.65,-0.0481910119951689,1.37
0.28125,0.54375,-0.1408316528213868,1.37
0.33125,0.5375,0.0934187460091594,1.37
0.425,0.94375,0.526881406679488,1.37
0.38125,0.55,-0.6428135354380169,1.37
0.2375,0.75625,-0.5667507334029099,1.37
0.28125,0.83125,-0.6527864195936612,1.37
0.7625,0.5625,-0.1095607345320385,1.37
0.79375,0.58125,0.7661036442303355,1.37
0.5,0.55,-0.370142013985577,1.37
0.79375,0.61875,0.1228112479295659,1.37
0.33125,0.53125,0.5325456899707695,1.37
0.8,0.63125,0.4624135560366353,1.37
0.60625,0.925,-0.0794653923928375,1.37
0.6,0.925,-0.2608045940584608,1.37
0.70625,0.50625,0.9912028975982268,1.37
0.7375,0.8125,-0.381434940815651,1.37
0.36875,0.93125,0.8389653866156959,1.37
0.65625,0.5375,0.1100652599498116,1.37
0.78125,0.5875,-0.1414842373919148,1.37
0.26875,0.81875,-0.4665867347689462,1.37
0.51875,0.54375,0.0998643637067967,1.37
0.39375,0.925,-0.0797438078612244,1.37
0.2125,0.7125,0.1836578580550269,1.37
0.2375,0.7875,0.4243569624171062,1.37
0.20625,0.64375,-0.04911243218872,1.37
0.24375,0.8,0.4585240462145696,1.37
0.6,0.9375,0.6102723847577175,1.37
0.75625,0.55,0.4587520941493089,1.37
0.23125,0.75,-0.3458166644191928,1.37
0.775,0.56875,0.2470229375680332,1.37
0.5375,0.94375,0.0023428319976197,1.37
0.2375,0.76875,-0.2470314322678725,1.37
0.50625,0.94375,-0.1857098422194584,1.37
0.2375,0.80625,0.8208647242665049,1.37
0.2125,0.58125,0.5062799150402807,1.37
0.58125,0.54375,-0.0985605930065043,1.37
0.5125,0.94375,-0.1713194665088844,1.37
0.73125,0.55,-0.375436084080878,1.37
0.20625,0.6375,-0.033225297547708,1.37
0.53125,0.54375,0.0799402756515036,1.37
0.725,0.5375,0.4348626903629328,1.37
0.59375,0.5375,0.332400511027744,1.37
0.74375,0.75625,-0.9671410518456752,1.37
0.44375,0.5375,0.467392199328168,1.37
0.6,0.9125,-0.8373293719430122,1.37
0.275,0.85,0.5413454475082307,1.37
0.53125,0.9375,-0.5081589699183584,1.37
0.71875,0.54375,-0.1402405770510623,1.37
0.29375,0.85625,-0.1823124906011171,1.37
0.2125,0.675,-0.3720895717100945,1.37
0.35,0.54375,-0.3583548858952495,1.37
0.6125,0.91875,-0.3526087822739893,1.37
0.5125,0.95625,0.6787112116491937,1.37
0.2625,0.55,-0.2395547959625893,1.37
0.59375,0.925,-0.4164847253196571,1.37
0.775,0.75,0.1294717868870996,1.37
0.23125,0.78125,0.5795780340053645,1.37
0.7875,0.60625,-0.1857852139595293,1.37
0.21875,0.7375,0.2680812023114424,1.37
0.59375,0.9375,0.4889784992948693,1.37
0.575,0.925,-0.7090012608019032,1.37
0.60625,0.5375,0.2824323585896338,1.37
0.56875,0.93125,-0.4816442050244241,1.37
0.475,0.54375,0.0910922597400965,1.37
0.70625,0.8625,0.1606787783719905,1.37
0.20625,0.6625,0.0025704995964205,1.37
0.64375,0.90625,-0.1276508671333449,1.37
0.2375,0.7375,-0.8273683780768352,1.37
0.23125,0.575,-0.4386437649420163,1.37
0.375,0.54375,-0.2811375443185345,1.37
0.6375,0.5375,0.1628901681080017,1.37
0.44375,0.55,-0.4564894458930674,1.37
0.675,0.875,-0.6990751884814317,1.37
0.69375,0.88125,0.507759166072549,1.37
0.4625,0.5375,0.5123179372331567,1.37
0.45,0.5375,0.4849730166624822,1.37
0.21875,0.7,-0.502463360637048,1.37
0.76875,0.775,0.4361753387547494,1.37
0.2875,0.5375,0.2733313528515776,1.37
0.425,0.53125,0.7295973779631364,1.37
0.7875,0.75,0.794168849065414,1.37
0.21875,0.73125,0.1110853700711775,1.37
0.51875,0.94375,-0.146794266955275,1.37
0.7875,0.6375,-0.4870434795237504,1.37
0.35,0.525,0.8091479635327576,1.37
0.78125,0.725,-0.0468807463822247,1.37
0.4625,0.54375,0.0659282001086575,1.37
0.46875,0.9375,-0.5082219286680347,1.37
0.7625,0.55,0.6218787555499049,1.37
0.2125,0.5875,0.3249335597433783,1.37
0.51875,0.5375,0.5371639518907056,1.37
0.21875,0.6625,-0.7599669239449719,1.37
0.3,0.5375,0.1737280714910979,1.37
0.31875,0.5375,0.101089892476281,1.37
0.71875,0.84375,-0.0991995983403224,1.37
0.275,0.8625,0.8507912506038681,1.37
0.775,0.75625,0.3118596351029943,1.37
0.4125,0.5375,0.3566847401262908,1.37
0.61875,0.55625,-0.8516193722517325,1.37
0.55625,0.9375,-0.2457365852188393,1.37
0.625,0.90625,-0.7021917193062946,1.37
0.2875,0.85625,0.1799104825620005,1.37
0.3125,0.85625,-0.8485292482276698,1.37
0.20625,0.675,0.1087222681277156,1.37
0.70625,0.84375,-0.6958798826911722,1.37
0.35,0.9125,0.5297246167344619,1.37
0.55625,0.54375,0.0073356609330794,1.37
0.23125,0.55625,0.5373625372654594,1.37
0.35625,0.9125,0.3354549463923771,1.37
0.2375,0.7625,-0.4353271514755072,1.37
0.775,0.5875,-0.5464058108738634,1.37
0.24375,0.55,0.4579048731364791,1.37
0.69375,0.53125,0.5657097494152039,1.37
0.73125,0.8375,0.4438477747029677,1.37
0.51875,0.55,-0.3797792392889931,1.37
0.49375,0.54375,0.1097092264675233,1.37
0.225,0.75625,0.3113868852106398,1.37
0.20625,0.625,0.0543727487232975,1.37
0.2125,0.6,-0.041031366733217,1.37
0.425,0.925,-0.7091070133172696,1.37
0.2625,0.825,0.201394782406013,1.37
0.55625,0.93125,-0.6322516813457719,1.37
0.21875,0.69375,-0.5751700181936943,1.37
0.74375,0.83125,0.7256962328980283,1.37
0.35,0.5375,0.1243558398362424,1.37
0.2125,0.74375,0.7258752776834737,1.37
0.79375,0.70625,0.5001745839776813,1.37
0.74375,0.5625,-0.751150788654252,1.37
0.5,0.95,0.2979047541370455,1.37
0.6125,0.5375,0.2573770463583709,1.37
0.35625,0.51875,0.9277803861772632,1.37
0.5375,0.54375,0.066063226547463,1.37
0.40625,0.9375,0.4887788792906365,1.37
0.44375,0.9375,-0.2458676512729438,1.37
0.4,0.53125,0.6734199687772289,1.37
0.78125,0.575,0.3971682560577702,1.37
0.66875,0.55,-0.7191231686430226,1.37
0.41875,0.93125,-0.2565305500100072,1.37
0.73125,0.83125,0.089217464459427,1.37
0.51875,0.93125,-0.8165628422029114,1.37
0.2125,0.59375,0.129181270150838,1.37
0.55625,0.53125,0.7642783926219553,1.37
0.29375,0.55,-0.6510805836359366,1.37
0.21875,0.575,0.3963413012022327,1.37
0.3125,0.53125,0.5487584580775753,1.37
0.275,0.81875,-0.7268667725029103,1.37
0.725,0.54375,-0.0327529940475916,1.37
0.7875,0.7125,0.1841617186224533,1.37
0.6875,0.875,-0.1461965761818968,1.37
0.55,0.55,-0.43823222794095,1.37
0.48125,0.94375,-0.1468384594963338,1.37
0.325,0.88125,-0.4592200472790037,1.37
0.60625,0.9125,-0.7721527965205952,1.37
0.60625,0.91875,-0.5056270712416642,1.37
0.775,0.74375,-0.0544575575106824,1.37
0.375,0.91875,0.071343520258741,1.37
0.2125,0.575,0.6857896082541668,1.37
0.36875,0.9125,-0.1614484044416971,1.37
0.2,0.6625,0.4632926774078937,1.37
0.21875,0.59375,-0.3469667851462639,1.37
0.525,0.54375,0.0911811153140497,1.37
0.5625,0.55,-0.4757676705970186,1.37
0.4375,0.94375,0.3335625000579015,1.37
0.78125,0.65625,-0.7735955979095329,1.37
0.63125,0.54375,-0.303052466236225,1.37
0.525,0.95,0.3698581055319662,1.37
0.24375,0.5625,-0.4064691362212103,1.37
0.43125,0.54375,-0.0445496914586989,1.37
0.8,0.6625,0.4638032529187937,1.37
0.78125,0.75625,0.6596311594852131,1.37
0.70625,0.86875,0.4727395119222549,1.37
0.2125,0.65,-0.4991406849830749,1.37
0.40625,0.54375,-0.1535439245279861,1.37
0.76875,0.76875,0.2433024052582867,1.37
0.61875,0.90625,-0.7949096961775867,1.37
0.25,0.55,0.1788116014077558,1.37
0.71875,0.8375,-0.4056788511332851,1.37
0.54375,0.9375,-0.3973462941483887,1.37
0.725,0.84375,0.2827201513183199,1.37
0.30625,0.5375,0.1402824198148574,1.37
0.3,0.8625,-0.1913763499326285,1.37
0.75625,0.8,0.459077491493319,1.37
0.54375,0.95,0.5189699001152662,1.37
0.5375,0.9375,-0.4602552096893987,1.37
0.54375,0.5375,0.4999748273552344,1.37
0.8,0.70625,0.7769169632714179,1.37
0.8,0.59375,0.7961163285120585,1.37
0.35625,0.55,-0.6944793026736474,1.37
0.7625,0.7625,-0.4348236211521681,1.37
0.31875,0.88125,-0.0887999930591226,1.37
0.69375,0.86875,-0.179270245607631,1.37
0.2125,0.56875,0.8019025042974383,1.37
0.775,0.59375,-0.6795300639351238,1.37
0.75625,0.78125,-0.2781453063530985,1.37
0.56875,0.5375,0.4265480648272964,1.37
0.8,0.65625,0.4379132870401141,1.37
0.30625,0.8875,0.7396856879013164,1.37
0.50625,0.95,0.3023553628964909,1.37
0.31875,0.54375,-0.3787192773680896,1.37
0.6625,0.9,0.2322309551908971,1.37
0.7875,0.63125,-0.460906256571269,1.37
0.46875,0.55625,-0.7258481696873266,1.37
0.725,0.85,0.5416950271161024,1.37
0.375,0.925,0.4939272047753508,1.37
0.45625,0.94375,0.0792148073084758,1.37
0.73125,0.81875,-0.4662102984031713,1.37
0.38125,0.54375,-0.2574803452367571,1.37
0.54375,0.55,-0.4223175916118749,1.37
0.2125,0.70625,0.05898611731072,1.37
0.525,0.95625,0.7099767424461858,1.37
0.74375,0.80625,-0.1819059568750257,1.37
0.7375,0.54375,0.2508973932187228,1.37
0.54375,0.55625,-0.7399162159387885,1.37
0.70625,0.88125,0.843266980701383,1.37
0.5375,0.53125,0.787871629251187,1.37
0.225,0.725,-0.486960822449934,1.37
0.75,0.7875,-0.4674051149293511,1.37
0.64375,0.54375,-0.3420565112220733,1.37
0.3125,0.875,-0.1466117584536676,1.37
0.40625,0.53125,0.6882976351992112,1.37
0.33125,0.9,0.47855722705291,1.37
0.69375,0.875,0.1845244981062701,1.37
0.4125,0.93125,-0.1122747633957503,1.37
0.56875,0.9375,-0.0357204606904522,1.37
0.28125,0.53125,0.6928539546165556,1.37
0.225,0.7,-0.7786414520698468,1.37
0.7875,0.75625,0.8507382088592506,1.37
0.68125,0.88125,-0.0883508952815904,1.37
0.2,0.69375,0.682156878860385,1.37
0.30625,0.54375,-0.3441445673952007,1.37
0.61875,0.5375,0.2325866514441279,1.37
0.28125,0.8375,-0.4061037159863593,1.37
0.2125,0.6625,-0.4600884166113235,1.37
0.44375,0.55625,-0.7584167962482031,1.37
0.6875,0.85625,-0.848411302383093,1.37
0.61875,0.925,0.324913328093444,1.37
0.66875,0.9,0.4788540448249962,1.37
0.2375,0.5625,-0.1102781444880013,1.37
0.425,0.55,-0.5161905744807039,1.37
0.4375,0.5375,0.4476731241339103,1.37
0.225,0.73125,-0.3648577843885568,1.37
0.80625,0.66875,0.7805775251024097,1.37
0.675,0.53125,0.5331266963792858,1.37
0.79375,0.69375,0.3265283059100752,1.37
0.21875,0.74375,0.4140606792560947,1.37
0.3375,0.5375,0.099034857371026,1.37
0.75,0.775,-0.7437718059319902,1.37
0.2,0.66875,0.49962695314419,1.37
0.70625,0.5375,0.2181208394092378,1.37
0.71875,0.55,-0.5608733360661761,1.37
0.50625,0.54375,0.109732137310525,1.37
0.31875,0.89375,0.6471687543938075,1.37
0.20625,0.6875,0.2478349397843482,1.37
0.2125,0.69375,-0.160182903739271,1.37
0.775,0.54375,0.9351619127638676,1.37
0.225,0.5625,0.5258904324645916,1.37
0.41875,0.55,-0.5360781159666904,1.37
0.53125,0.94375,-0.0623883266999671,1.37
0.18125,0.66875,0.9668111206373952,1.37
0.8,0.6125,0.605206913982952,1.37
0.45625,0.5375,0.4998526348100923,1.37
0.60625,0.93125,0.390943470968309,1.37
0.5875,0.53125,0.7028126163900945,1.37
0.28125,0.825,-0.7914487905432303,1.37
0.26875,0.54375,0.1005101598567185,1.37
0.41875,0.9375,0.2332360846865052,1.37
0.75,0.55625,-0.2890001684622247,1.37
0.2875,0.84375,-0.4484385355515304,1.37
0.71875,0.85625,0.5032983730508059,1.37
0.45,0.94375,0.1595822943224964,1.37
0.35,0.8875,-0.8274003023781119,1.37
0.53125,0.5375,0.5226688869438308,1.37
0.7875,0.58125,0.5068534209471907,1.37
0.58125,0.5375,0.3809054918785811,1.37
0.26875,0.83125,0.0887056183339119,1.37
0.29375,0.84375,-0.696113942520723,1.37
0.49375,0.94375,-0.1857246464929967,1.37
0.46875,0.95,0.4110887025272542,1.37
0.7,0.525,0.8254644201043722,1.37
0.6875,0.86875,-0.4780406479632882,1.37
0.59375,0.53125,0.6884516771992025,1.37
0.46875,0.94375,-0.0624683653767922,1.37
0.20625,0.725,0.7331812637778594,1.37
0.71875,0.8625,0.710825039520815,1.37
0.6375,0.53125,0.5810396389646088,1.37
0.79375,0.725,0.7334411074225747,1.37
0.7875,0.6875,-0.2415048868220373,1.37
0.68125,0.53125,0.5383739537549236,1.37
0.61875,0.53125,0.6270074577485905,1.37
0.20625,0.63125,0.0008115869162898,1.37
0.25625,0.825,0.5681300397173032,1.37
0.19375,0.69375,0.8683303727824009,1.37
0.4,0.93125,0.2286495411692287,1.37
0.21875,0.76875,0.825456178277872,1.37
0.35625,0.93125,0.9316453779320923,1.37
0.45,0.53125,0.7735249776637914,1.37
0.23125,0.5625,0.2245002672286201,1.37
0.30625,0.875,0.1841102755889116,1.37
0.5875,0.94375,0.6987246739621498,1.37
0.675,0.8875,0.003365297085186,1.37
0.34375,0.55,-0.7113016070922668,1.37
0.2,0.65625,0.4374104603949629,1.37
0.79375,0.65,-0.0475643964939941,1.37
0.43125,0.9375,-0.0359152779624274,1.37
0.6,0.93125,0.2289001279688019,1.37
0.65625,0.55,-0.7110814406507022,1.37
0.4375,0.925,-0.8117122909861937,1.37
0.4,0.94375,0.8273623388801415,1.37
0.76875,0.56875,-0.1263550764361559,1.37
0.4375,0.95,0.6857869809114442,1.37
0.45,0.55,-0.4383782547901752,1.37
0.23125,0.8125,0.9500657505406496,1.37
0.2125,0.6875,-0.2419979465325088,1.37
0.20625,0.59375,0.5441291296226078,1.37
0.34375,0.89375,-0.4396236004684952,1.37
0.78125,0.6875,-0.6304129840577557,1.37
0.2,0.675,0.5416632276199005,1.37
0.69375,0.8625,-0.4956336723314481,1.37
0.78125,0.59375,-0.3463255421869656,1.37
0.50625,0.9375,-0.5965832431599017,1.37
0.2125,0.73125,0.5332222257919683,1.37
0.2625,0.54375,0.2502675781672861,1.37
0.2375,0.78125,0.1898139751683474,1.37
0.225,0.68125,-0.8655586934455377,1.37
0.50625,0.55625,-0.7113063969155599,1.37
0.4375,0.9375,-0.151981900273476,1.37
0.5,0.525,0.9233684679737724,1.37
0.7,0.85625,-0.4966309711888752,1.37
0.76875,0.575,-0.4380781666493641,1.37
0.38125,0.53125,0.6268065823099865,1.37
0.225,0.7125,-0.6664082195612896,1.37
0.475,0.5375,0.5308140681229109,1.37
0.25,0.79375,-0.2690207937455166,1.37
0.2375,0.56875,-0.4497060541464706,1.37
0.35,0.90625,0.1323480762546192,1.37
0.25625,0.8125,0.0815375917481285,1.37
0.475,0.9375,-0.5444935932033408,1.37
0.55,0.55625,-0.748594392889424,1.37
0.75,0.8125,0.4762565217226214,1.37
0.24375,0.775,-0.4624870535969497,1.37
0.66875,0.5375,0.0938892555053217,1.37
0.8,0.675,0.542063739485217,1.37
0.7875,0.70625,0.0595459643907345,1.37
0.25625,0.80625,-0.1823753570643884,1.37
0.79375,0.06875,1.0,1.37
0.15625,0.325,1.0,1.37
0.7625,1.875,1.0,1.37
0.175,1.2812,1.0,1.37
0.94375,0.95,1.0,1.37
0.6625,1.0312,0.999999989504833,1.37
0.13125,0.9625,0.9999999999998808,1.37
0.1625,0.41875,0.9999999999851964,1.37
0.7875,1.1313,1.0,1.37
0.28125,0.08125,1.0,1.37
0.90625,1.3438,1.0,1.37
0.95,0.35625,1.0,1.37
0.625,1.65,1.0,1.37
0.4,1.6938,1.0,1.37
0.5,0.08125,1.0,1.37
0.76875,1.8375,1.0,1.37
0.64375,1.1375,0.9999999999999966,1.37
0.59375,1.5375,1.0,1.37
0.90625,1.5938,1.0,1.37
0.025,1.6812,1.0,1.37
0.3875,1.6,1.0,1.37
0.0375,0.7625,0.9999999999996888,1.37
0.625,1.9625,1.0,1.37
0.65,1.7625,1.0,1.37
0.6125,1.3438,1.0,1.37
0.90625,0.425,0.9999999999999594,1.37
0.94375,1.6375,1.0,1.37
0.10625,0.58125,0.999999927936877,1.37
0.55,0.45,0.999999415286199,1.37
0.96875,0.33125,1.0,1.37
0.1375,0.36875,0.999999999999998,1.37
0.9875,1.6313,1.0,1.37
0.28125,1.9562,1.0,1.37
0.78125,0.43125,0.9999999952362588,1.37
0.5375,1.3062,1.0,1.37
0.95,1.1063,1.0,1.37
0.575,1.65,1.0,1.37
0.41875,0.28125,1.0,1.37
0.19375,0.4125,0.9999999999358686,1.37
0.5,1.6437,1.0,1.37
0.25,1.45,1.0,1.37
0.35,1.2563,1.0,1.37
0.34375,1.7875,1.0,1.37
0.66875,0.0625,1.0,1.37
0.69375,1.9438,1.0,1.37
0.7375,1.6625,1.0,1.37
0.00625,0.55,0.999999999999996,1.37
0.05,1.1063,1.0,1.37
0.525,1.65,1.0,1.37
0.8125,0.6625,0.9050326144230014,1.37
0.13125,1.65,1.0,1.37
0.09375,0.725,0.9999999918818088,1.37
0.95625,1.5938,1.0,1.37
0.0375,1.325,1.0,1.37
0.225,1.125,1.0,1.37
0.1625,1.6688,1.0,1.37
0.46875,1.3687,1.0,1.37
0.56875,2.0,1.0,1.37
0.15,0.38125,0.9999999999999696,1.37
0.125,1.0312,1.0,1.37
0.71875,0.5,0.9974152111623242,1.37
0.25,0.04375,1.0,1.37
0.15,1.6313,1.0,1.37
0.65,1.95,1.0,1.37
0.35625,1.2625,1.0,1.37
0.38125,1.1187,0.99999999999982,1.37
0.38125,0.15,1.0,1.37
0.8,0.51875,0.9997540100446578,1.37
0.1,0.5375,0.9999999971963512,1.37
0.70625,1.0938,0.9999999999999356,1.37
0.1875,0.8625,0.9999979644223466,1.37
0.375,1.0875,0.9999999999829016,1.37
0.3625,1.0438,0.9999999928288188,1.37
0.66875,0.1875,1.0,1.37
0.51875,1.2812,1.0,1.37
0.45625,0.5125,0.9878274651925302,1.37
0.9125,1.375,1.0,1.37
0.10625,1.5688,1.0,1.37
0.075,1.2437,1.0,1.37
0.30625,0.95625,0.9999598101187824,1.37
0.775,1.3687,1.0,1.37
0.71875,1.75,1.0,1.37
0.61875,1.375,1.0,1.37
0.00625,1.7812,1.0,1.37
0.8375,1.9813,1.0,1.37
0.9375,0.5375,0.999999999989048,1.37
0.8375,0.48125,0.9999999471322244,1.37
0.68125,1.9875,1.0,1.37
0.6125,1.8438,1.0,1.37
0.125,1.5312,1.0,1.37
0.10625,1.9438,1.0,1.37
0.5125,0.09375,1.0,1.37
0.5125,0.05,1.0,1.37
0.7375,0.9125,0.9998540435965148,1.37
0.53125,0.24375,1.0,1.37
0.0,1.4875,1.0,1.37
0.3875,0.43125,0.999999949915968,1.37
0.2125,0.925,0.99999988029913,1.37
0.71875,0.0,1.0,1.37
0.75625,1.7313,1.0,1.37
0.45625,1.4813,1.0,1.37
0.41875,1.0312,0.9999994053249592,1.37
0.75625,1.7938,1.0,1.37
0.29375,1.1625,1.0,1.37
0.76875,2.0,1.0,1.37
0.90625,0.46875,0.999999999995976,1.37
0.53125,1.9,1.0,1.37
0.5875,1.9125,1.0,1.37
0.38125,0.9625,0.9960526381188878,1.37
0.95,0.41875,1.0,1.37
0.80625,1.8,1.0,1.37
0.06875,0.0875,1.0,1.37
0.9375,0.63125,0.999999999787039,1.37
0.075,0.525,0.9999999999678592,1.37
0.38125,1.4625,1.0,1.37
0.075,1.7437,1.0,1.37
0.51875,1.5312,1.0,1.37
0.88125,0.3,1.0,1.37
0.1125,1.1125,1.0,1.37
0.05,0.16875,1.0,1.37
0.54375,0.38125,0.9999999999905542,1.37
0.7875,1.975,1.0,1.37
0.65625,1.3563,1.0,1.37
0.21875,1.9688,1.0,1.37
0.53125,1.7437,1.0,1.37
0.4875,1.05,0.9999998819470456,1.37
0.025,1.8687,1.0,1.37
0.775,0.36875,0.9999999999995288,1.37
0.74375,0.94375,0.9999982495757074,1.37
0.9125,0.625,0.9999999890932232,1.37
0.03125,1.4813,1.0,1.37
0.38125,1.525,1.0,1.37
0.725,0.275,1.0,1.37
0.9125,1.125,1.0,1.37
0.21875,0.55,0.9273398545492534,1.37
0.00625,1.2812,1.0,1.37
0.0,1.425,1.0,1.37
0.49375,0.19375,1.0,1.37
0.0875,1.8937,1.0,1.37
0.99375,0.08125,1.0,1.37
0.59375,1.3188,1.0,1.37
0.5,0.31875,0.9999999999999996,1.37
0.575,1.8375,1.0,1.37
0.98125,1.1625,1.0,1.37
0.35,1.575,1.0,1.37
0.08125,1.2062,1.0,1.37
0.6875,1.6,1.0,1.37
0.76875,0.0875,1.0,1.37
0.1375,0.9,0.999999999905476,1.37
0.2625,1.1063,0.9999999999999988,1.37
0.325,1.875,1.0,1.37
0.5875,1.975,1.0,1.37
0.31875,1.625,1.0,1.37
0.9875,0.44375,1.0,1.37
0.2875,1.1,0.999999999999983,1.37
0.29375,1.35,1.0,1.37
0.70625,0.3,1.0,1.37
0.3125,1.9875,1.0,1.37
0.81875,1.5875,1.0,1.37
0.34375,1.0375,0.9999999938253392,1.37
0.475,0.05625,1.0,1.37
0.2,0.75625,0.975542025376676,1.37
0.31875,1.8438,1.0,1.37
0.15625,0.45,0.9999999994375648,1.37
0.96875,0.64375,0.9999999999984762,1.37
0.55625,0.16875,1.0,1.37
1.0,1.7687,1.0,1.37
0.1125,1.175,1.0,1.37
0.1,0.38125,0.9999999999999996,1.37
0.44375,1.1688,0.9999999999999996,1.37
0.4875,0.425,0.9999999909330616,1.37
0.5,1.3312,1.0,1.37
0.7125,0.34375,0.9999999999999546,1.37
0.675,1.5812,1.0,1.37
0.71875,1.25,1.0,1.37
0.9625,0.03125,1.0,1.37
0.95,0.8875,0.9999999999999988,1.37
0.8375,1.3875,1.0,1.37
0.9,1.6125,1.0,1.37
0.14375,0.225,1.0,1.37
0.61875,1.875,1.0,1.37
0.81875,0.81875,0.9999726565346736,1.37
0.7,1.6125,1.0,1.37
0.09375,1.85,1.0,1.37
0.39375,1.4125,1.0,1.37
0.975,0.01875,1.0,1.37
0.3,0.31875,0.9999999999999992,1.37
0.05625,1.8438,1.0,1.37
0.31875,1.9688,1.0,1.37
0.15625,0.1375,1.0,1.37
0.33125,1.4625,1.0,1.37
0.44375,0.29375,1.0,1.37
0.8125,1.8813,1.0,1.37
0.41875,1.4062,1.0,1.37
0.2125,1.9875,1.0,1.37
0.61875,0.125,1.0,1.37
0.25625,1.825,1.0,1.37
0.225,0.53125,0.9874671027257392,1.37
0.50625,1.2687,1.0,1.37
0.40625,1.3625,1.0,1.37
0.375,0.25,1.0,1.37
0.78125,1.9312,1.0,1.37
0.7,1.6437,1.0,1.37
0.625,1.525,1.0,1.37
0.71875,1.875,1.0,1.37
0.6375,1.3563,1.0,1.37
0.35625,1.0125,0.9999994664091056,1.37
0.00625,1.4688,1.0,1.37
0.88125,0.35,1.0,1.37
0.89375,1.4562,1.0,1.37
0.78125,1.1812,1.0,1.37
0.3375,1.3062,1.0,1.37
0.1625,1.0125,0.999999999999978,1.37
0.4,0.20625,1.0,1.37
0.54375,1.0063,0.999913919913656,1.37
0.29375,0.1625,1.0,1.37
0.875,1.175,1.0,1.37
0.3625,0.23125,1.0,1.37
0.4375,1.4813,1.0,1.37
0.9375,1.5375,1.0,1.37
0.95625,0.96875,1.0,1.37
0.95625,1.8438,1.0,1.37
0.4125,1.8,1.0,1.37
0.59375,0.31875,0.9999999999999992,1.37
0.2375,0.49375,0.999842826944666,1.37
0.36875,0.21875,1.0,1.37
0.68125,1.55,1.0,1.37
0.8125,0.5375,0.999522149053803,1.37
0.7,0.39375,0.9999999998486586,1.37
0.975,1.175,1.0,1.37
0.90625,1.0938,1.0,1.37
0.9875,0.25625,1.0,1.37
0.75,0.8875,0.9994285300417676,1.37
0.1875,0.4875,0.9999986487461264,1.37
0.175,0.28125,1.0,1.37
0.2875,0.2375,1.0,1.37
0.8125,0.13125,1.0,1.37
0.05,0.60625,0.9999999999791984,1.37
0.975,0.51875,0.9999999999999862,1.37
0.8375,0.29375,1.0,1.37
0.01875,0.5625,0.999999999999956,1.37
0.85,1.3875,1.0,1.37
0.80625,1.1,1.0,1.37
0.38125,1.9,1.0,1.37
0.36875,1.5312,1.0,1.37
0.16875,1.5938,1.0,1.37
0.81875,0.3375,0.9999999999999996,1.37
0.63125,1.6187,1.0,1.37
0.36875,1.2188,1.0,1.37
0.2875,1.6125,1.0,1.37
0.7625,0.125,1.0,1.37
0.775,0.15,1.0,1.37
0.6125,0.46875,0.9999799754781908,1.37
0.09375,1.425,1.0,1.37
0.75625,0.48125,0.999965756297058,1.37
0.4625,0.0875,1.0,1.37
0.45,0.2,1.0,1.37
0.1125,1.5187,1.0,1.37
0.70625,1.3625,1.0,1.37
0.59375,1.3813,1.0,1.37
0.6125,0.21875,1.0,1.37
0.58125,0.525,0.8853344215453096,1.37
0.16875,1.5438,1.0,1.37
0.4375,0.30625,1.0,1.37
0.4375,0.48125,0.9999047268392108,1.37
0.00625,0.15625,1.0,1.37
0.1,1.6938,1.0,1.37
0.56875,1.6875,1.0,1.37
0.9625,1.4375,1.0,1.37
0.96875,1.5812,1.0,1.37
0.325,0.0625,1.0,1.37
0.43125,1.6187,1.0,1.37
0.93125,0.30625,1.0,1.37
0.5375,0.975,0.9861565700128472,1.37
0.95625,0.65625,0.9999999999889628,1.37
0.25,0.325,0.9999999999999988,1.37
0.83125,0.68125,0.9963411780179562,1.37
0.7875,0.25625,1.0,1.37
0.275,1.25,1.0,1.37
0.60625,1.8625,1.0,1.37
0.94375,0.825,0.9999999999997744,1.37
0.03125,1.1063,1.0,1.37
0.2375,1.3062,1.0,1.37
0.84375,0.0125,1.0,1.37
0.84375,1.2,1.0,1.37
0.76875,0.25,1.0,1.37
0.08125,1.8312,1.0,1.37
0.4875,1.675,1.0,1.37
0.7875,1.3813,1.0,1.37
0.1125,1.6125,1.0,1.37
0.09375,0.35,1.0,1.37
0.80625,0.8,0.9993767017201368,1.37
0.5375,1.35,1.0,1.37
0.425,1.8125,1.0,1.37
0.1125,0.2375,1.0,1.37
0.1,0.50625,0.9999999997335745,1.37
0.9125,1.0,1.0,1.37
0.98125,0.1,1.0,1.37
0.425,1.4625,1.0,1.37
0.00625,1.9062,1.0,1.37
0.0625,0.5125,0.999999999997758,1.37
